board_index,board_name,width,height,total_mines,selections,opened_safe,opened_mines,cycles,cfg_cycles,load_cycles,solver_cycles,score_cycles,total_board_cycles,score_numerator,score_denominator,score_scaled,score,board_crc,jtag_retries,transport_error,protocol_version,build_id,solver_stalled
1,board_8x14_27_1_none,8,14,27,62,85,2,48689,0,0,48689,0,48689,2125,2295,9259,0.9259,2774,0,0,2,0001,0
2,board_11x19_31_35_none,11,19,31,63,178,0,13034,0,0,13034,0,13034,5518,5518,10000,1.0000,EEDC,0,0,2,0001,0
3,board_18x14_66_70_none,18,14,66,118,183,7,525116,0,0,525116,0,525116,10776,12276,8778,0.8778,7EE7,0,0,2,0001,1
4,board_19x6_21_151_none,19,6,21,33,93,2,38852,0,0,38852,0,38852,1767,1953,9047,0.9047,6C79,0,0,2,0001,0
5,board_18x5_18_177_none,18,5,18,47,72,1,72749,0,0,72749,0,72749,1224,1296,9444,0.9444,84B2,0,0,2,0001,0
6,board_17x6_25_200_none,17,6,25,65,77,2,83188,0,0,83188,0,83188,1771,1925,9200,0.9200,A7A6,0,0,2,0001,0
7,board_12x14_37_231_none,12,14,37,93,131,1,39048,0,0,39048,0,39048,4716,4847,9729,0.9729,FF21,0,0,2,0001,0
8,board_7x19_23_273_none,7,19,23,69,110,2,28764,0,0,28764,0,28764,2310,2530,9130,0.9130,D1B2,0,0,2,0001,0
9,board_4x16_19_299_none,4,16,19,35,45,3,56481,0,0,56481,0,56481,720,855,8421,0.8421,CE34,0,0,2,0001,0
10,board_4x6_3_321_none,4,6,3,12,21,0,2967,0,0,2967,0,2967,63,63,10000,1.0000,3E18,0,0,2,0001,0
11,board_7x4_6_325_none,7,4,6,8,22,1,4293,0,0,4293,0,4293,110,132,8333,0.8333,817A,0,0,2,0001,0
12,board_10x8_21_332_none,10,8,21,30,59,1,18605,0,0,18605,0,18605,1180,1239,9523,0.9523,74A6,0,0,2,0001,0
13,board_17x19_46_358_none,17,19,46,114,277,0,23840,0,0,23840,0,23840,12742,12742,10000,1.0000,AE07,0,0,2,0001,0
14,board_18x19_74_408_none,18,19,74,148,268,1,137205,0,0,137205,0,137205,19564,19832,9864,0.9864,ABBC,0,0,2,0001,0
15,board_19x12_49_496_none,19,12,49,92,179,2,74166,0,0,74166,0,74166,8413,8771,9591,0.9591,3AC1,0,0,2,0001,0
16,board_18x6_15_552_none,18,6,15,43,93,0,7735,0,0,7735,0,7735,1395,1395,10000,1.0000,FF30,0,0,2,0001,0
17,board_12x5_16_570_none,12,5,16,27,44,1,126090,0,0,126090,0,126090,660,704,9375,0.9375,3884,0,0,2,0001,0
18,board_11x6_18_590_none,11,6,18,41,48,2,54441,0,0,54441,0,54441,768,864,8888,0.8888,8E1A,0,0,2,0001,0
19,board_5x18_13_613_none,5,18,13,24,77,0,12801,0,0,12801,0,12801,1001,1001,10000,1.0000,E3DB,0,0,2,0001,0
20,board_4x14_14_628_none,4,14,14,25,42,1,61327,0,0,61327,0,61327,546,588,9285,0.9285,044E,0,0,2,0001,0
21,board_9x5_7_645_none,9,5,7,7,38,1,3235,0,0,3235,0,3235,228,266,8571,0.8571,E49C,0,0,2,0001,0
22,board_16x8_27_654_none,16,8,27,64,101,0,22902,0,0,22902,0,22902,2727,2727,10000,1.0000,F882,0,0,2,0001,0
23,board_17x10_29_686_none,17,10,29,61,141,1,44737,0,0,44737,0,44737,3948,4089,9655,0.9655,76BD,0,0,2,0001,0
24,board_19x18_59_719_none,19,18,59,139,283,1,128122,0,0,128122,0,128122,16414,16697,9830,0.9830,3497,0,0,2,0001,0
25,board_19x19_97_786_none,19,19,97,120,173,4,642849,0,0,642849,0,642849,15725,25608,6140,0.6140,4194,0,0,2,0001,1
26,board_19x19_92_895_none,19,19,92,141,246,3,695014,0,0,695014,0,695014,21825,24748,8818,0.8818,6CB0,0,0,2,0001,1
27,board_17x14_41_1003_none,17,14,41,89,197,3,54818,0,0,54818,0,54818,7486,8077,9268,0.9268,7707,0,0,2,0001,0
28,board_16x12_28_1051_none,16,12,28,38,164,0,11465,0,0,11465,0,11465,4592,4592,10000,1.0000,32BD,0,0,2,0001,0
29,board_15x10_20_1082_none,15,10,20,57,130,3,34374,0,0,34374,0,34374,2210,2600,8500,0.8500,9128,0,0,2,0001,0
30,board_7x5_8_1103_none,7,5,8,18,27,2,6710,0,0,6710,0,6710,162,216,7500,0.7500,2D20,0,0,2,0001,0
31,board_4x18_14_1113_none,4,18,14,32,58,2,23874,0,0,23874,0,23874,696,812,8571,0.8571,EB2A,0,0,2,0001,0
32,board_4x19_19_1129_none,4,19,19,44,57,1,26216,0,0,26216,0,26216,1026,1083,9473,0.9473,ED18,0,0,2,0001,0
33,board_8x16_22_1152_none,8,16,22,49,106,0,10416,0,0,10416,0,10416,2332,2332,10000,1.0000,5CB3,0,0,2,0001,0
34,board_12x8_17_1176_none,12,8,17,26,79,0,8733,0,0,8733,0,8733,1343,1343,10000,1.0000,1C65,0,0,2,0001,0
35,board_19x6_20_1196_none,19,6,20,44,94,0,13779,0,0,13779,0,13779,1880,1880,10000,1.0000,DE0D,0,0,2,0001,0
36,board_18x19_86_1218_none,18,19,86,131,240,2,189775,0,0,189775,0,189775,20128,22016,9142,0.9142,8DA2,0,0,2,0001,1
37,board_11x14_22_1318_none,11,14,22,47,132,0,8881,0,0,8881,0,8881,2904,2904,10000,1.0000,C912,0,0,2,0001,0
38,board_10x12_18_1343_none,10,12,18,45,102,0,8684,0,0,8684,0,8684,1836,1836,10000,1.0000,A863,0,0,2,0001,0
39,board_6x5_7_1368_none,6,5,7,12,23,0,2286,0,0,2286,0,2286,161,161,10000,1.0000,D1D0,0,0,2,0001,0
40,board_4x10_6_1376_none,4,10,6,16,34,0,5325,0,0,5325,0,5325,204,204,10000,1.0000,789F,0,0,2,0001,0
41,board_5x14_15_1384_none,5,14,15,32,55,4,100393,0,0,100393,0,100393,605,825,7333,0.7333,1354,0,0,2,0001,0
42,board_11x19_37_1403_none,11,19,37,87,172,0,33503,0,0,33503,0,33503,6364,6364,10000,1.0000,0FDD,0,0,2,0001,0
43,board_15x14_31_1446_none,15,14,31,68,179,0,50933,0,0,50933,0,50933,5549,5549,10000,1.0000,F6EB,0,0,2,0001,0
44,board_18x6_30_1480_none,18,6,30,56,78,4,53678,0,0,53678,0,53678,2028,2340,8666,0.8666,C589,0,0,2,0001,0
45,board_18x8_21_1515_none,18,8,21,48,123,0,14921,0,0,14921,0,14921,2583,2583,10000,1.0000,2AD5,0,0,2,0001,0
46,board_18x10_31_1538_none,18,10,31,79,149,1,32744,0,0,32744,0,32744,4470,4619,9677,0.9677,C950,0,0,2,0001,0
47,board_16x14_55_1571_none,16,14,55,100,169,1,122653,0,0,122653,0,122653,9126,9295,9818,0.9818,52F5,0,0,2,0001,0
48,board_14x18_63_1632_none,14,18,63,116,189,2,109035,0,0,109035,0,109035,11529,11907,9682,0.9682,E364,0,0,2,0001,0
49,board_11x19_46_1705_none,11,19,46,55,105,2,48492,0,0,48492,0,48492,4504,7498,6006,0.6006,5EAA,0,0,2,0001,1
50,board_6x14_15_1756_none,6,14,15,39,69,0,71281,0,0,71281,0,71281,1035,1035,10000,1.0000,115D,0,0,2,0001,0
51,board_4x10_11_1773_none,4,10,11,19,29,3,12501,0,0,12501,0,12501,232,319,7272,0.7272,3768,0,0,2,0001,0
52,board_4x4_3_1786_none,4,4,3,10,13,0,10047,0,0,10047,0,10047,39,39,10000,1.0000,238E,0,0,2,0001,0
53,board_6x6_5_1792_none,6,6,5,2,31,0,1673,0,0,1673,0,1673,155,155,10000,1.0000,BC91,0,0,2,0001,0
54,board_8x10_16_1798_none,8,10,16,42,64,3,29748,0,0,29748,0,29748,832,1024,8125,0.8125,7D57,0,0,2,0001,0
55,board_10x14_38_1817_none,10,14,38,56,102,5,156602,0,0,156602,0,156602,3366,3876,8684,0.8684,0689,0,0,2,0001,0
56,board_15x19_50_1861_none,15,19,50,139,235,1,54004,0,0,54004,0,54004,11515,11750,9800,0.9800,89B3,0,0,2,0001,0
57,board_16x19_45_1918_none,16,19,45,83,259,1,23295,0,0,23295,0,23295,11396,11655,9777,0.9777,F30E,0,0,2,0001,0
58,board_19x14_56_1973_none,19,14,56,114,210,0,72140,0,0,72140,0,72140,11760,11760,10000,1.0000,9D05,0,0,2,0001,0
59,board_18x4_10_2037_none,18,4,10,22,62,0,11663,0,0,11663,0,11663,620,620,10000,1.0000,45E8,0,0,2,0001,0
60,board_15x6_16_2048_none,15,6,16,35,74,0,12118,0,0,12118,0,12118,1184,1184,10000,1.0000,B9C7,0,0,2,0001,0
61,board_12x10_30_2065_none,12,10,30,67,90,2,33266,0,0,33266,0,33266,2520,2700,9333,0.9333,DA73,0,0,2,0001,0
62,board_11x12_36_2100_none,11,12,36,71,96,2,107215,0,0,107215,0,107215,3264,3456,9444,0.9444,5E27,0,0,2,0001,0
63,board_5x19_14_2151_none,5,19,14,47,81,1,84387,0,0,84387,0,84387,1053,1134,9285,0.9285,C615,0,0,2,0001,0
64,board_4x12_12_2166_none,4,12,12,28,36,1,21815,0,0,21815,0,21815,396,432,9166,0.9166,0318,0,0,2,0001,0
65,board_6x5_5_2182_none,6,5,5,11,25,1,5112,0,0,5112,0,5112,100,125,8000,0.8000,EDE3,0,0,2,0001,0
66,board_7x4_4_2188_none,7,4,4,5,24,0,2610,0,0,2610,0,2610,96,96,10000,1.0000,698B,0,0,2,0001,0
67,board_9x4_5_2194_none,9,4,5,12,31,1,2504,0,0,2504,0,2504,124,155,8000,0.8000,5704,0,0,2,0001,0
68,board_16x14_55_2201_none,16,14,55,106,169,3,73061,0,0,73061,0,73061,8788,9295,9454,0.9454,1C5B,0,0,2,0001,0
69,board_19x19_50_2263_none,19,19,50,116,311,0,58498,0,0,58498,0,58498,15550,15550,10000,1.0000,1230,0,0,2,0001,0
70,board_19x16_75_2315_none,19,16,75,147,229,5,527581,0,0,527581,0,527581,16030,17175,9333,0.9333,8BA8,0,0,2,0001,0
71,board_14x4_7_2401_none,14,4,7,16,49,0,3329,0,0,3329,0,3329,343,343,10000,1.0000,2B51,0,0,2,0001,0
72,board_9x6_13_2409_none,9,6,13,33,41,2,83102,0,0,83102,0,83102,451,533,8461,0.8461,85C7,0,0,2,0001,0
73,board_4x16_13_2425_none,4,16,13,19,51,2,23678,0,0,23678,0,23678,561,663,8461,0.8461,C290,0,0,2,0001,0
74,board_5x16_22_2443_none,5,16,22,39,58,5,66471,0,0,66471,0,66471,986,1276,7727,0.7727,78EA,0,0,2,0001,0
75,board_11x5_7_2473_none,11,5,7,19,48,0,5134,0,0,5134,0,5134,336,336,10000,1.0000,FF59,0,0,2,0001,0
76,board_18x8_37_2481_none,18,8,37,35,62,1,388841,0,0,388841,0,388841,2187,3959,5524,0.5524,FB70,0,0,2,0001,1
77,board_19x12_48_2530_none,19,12,48,126,180,7,280372,0,0,280372,0,280372,7380,8640,8541,0.8541,DEC6,0,0,2,0001,0
78,board_19x16_46_2583_none,19,16,46,113,258,0,51221,0,0,51221,0,51221,11868,11868,10000,1.0000,2C74,0,0,2,0001,0
79,board_19x18_47_2633_none,19,18,47,97,295,0,34359,0,0,34359,0,34359,13865,13865,10000,1.0000,B048,0,0,2,0001,0
80,board_17x18_78_2682_none,17,18,78,158,228,3,396178,0,0,396178,0,396178,17100,17784,9615,0.9615,F3D6,0,0,2,0001,0
81,board_15x14_51_2776_none,15,14,51,82,149,2,266540,0,0,266540,0,266540,7281,8109,8978,0.8978,A9F5,0,0,2,0001,1
82,board_10x6_8_2841_none,10,6,8,12,52,0,4722,0,0,4722,0,4722,416,416,10000,1.0000,03CB,0,0,2,0001,0
83,board_6x4_6_2852_none,6,4,6,15,18,0,45052,0,0,45052,0,45052,108,108,10000,1.0000,F38C,0,0,2,0001,0
84,board_5x5_6_2859_none,5,5,6,23,19,4,4573,0,0,4573,0,4573,38,114,3333,0.3333,B86E,0,0,2,0001,0
85,board_4x12_8_2866_none,4,12,8,19,40,0,11752,0,0,11752,0,11752,320,320,10000,1.0000,62E8,0,0,2,0001,0
86,board_6x19_24_2876_none,6,19,24,19,39,3,137097,0,0,137097,0,137097,666,2160,3083,0.3083,EF0F,0,0,2,0001,1
87,board_8x19_39_2903_none,8,19,39,52,98,1,125551,0,0,125551,0,125551,3709,4407,8416,0.8416,E37E,0,0,2,0001,1
88,board_12x12_26_2952_none,12,12,26,62,118,0,76644,0,0,76644,0,76644,3068,3068,10000,1.0000,1A7D,0,0,2,0001,0
89,board_15x8_16_2982_none,15,8,16,49,104,0,12220,0,0,12220,0,12220,1664,1664,10000,1.0000,9284,0,0,2,0001,0
90,board_19x5_25_2999_none,19,5,25,44,70,3,32842,0,0,32842,0,32842,1540,1750,8800,0.8800,E8B7,0,0,2,0001,0
91,board_19x6_29_3031_none,19,6,29,66,85,3,98631,0,0,98631,0,98631,2210,2465,8965,0.8965,7EF6,0,0,2,0001,0
92,board_16x19_62_3063_none,16,19,62,130,242,0,167805,0,0,167805,0,167805,15004,15004,10000,1.0000,A234,0,0,2,0001,0
93,board_9x14_22_3129_none,9,14,22,45,104,1,78895,0,0,78895,0,78895,2184,2288,9545,0.9545,BCC3,0,0,2,0001,0
94,board_5x6_5_3153_none,5,6,5,15,25,0,1965,0,0,1965,0,1965,125,125,10000,1.0000,90CD,0,0,2,0001,0
95,board_4x5_4_3159_none,4,5,4,7,16,1,2331,0,0,2331,0,2331,48,64,7500,0.7500,684E,0,0,2,0001,0
96,board_4x8_6_3164_none,4,8,6,10,26,0,4592,0,0,4592,0,4592,156,156,10000,1.0000,55BB,0,0,2,0001,0
97,board_6x12_10_3173_none,6,12,10,15,62,0,5659,0,0,5659,0,5659,620,620,10000,1.0000,BF58,0,0,2,0001,0
98,board_12x19_63_3184_none,12,19,63,111,154,3,386639,0,0,386639,0,386639,9207,10395,8857,0.8857,391D,0,0,2,0001,1
99,board_19x8_26_3257_none,19,8,26,48,126,0,53868,0,0,53868,0,53868,3276,3276,10000,1.0000,8E95,0,0,2,0001,0
100,board_18x5_19_3285_none,18,5,19,50,71,2,28810,0,0,28810,0,28810,1207,1349,8947,0.8947,C1CA,0,0,2,0001,0
101,board_16x10_22_3306_none,16,10,22,54,138,0,13330,0,0,13330,0,13330,3036,3036,10000,1.0000,84ED,0,0,2,0001,0
102,board_12x16_42_3329_none,12,16,42,68,150,1,208671,0,0,208671,0,208671,6150,6300,9761,0.9761,A037,0,0,2,0001,0
103,board_7x19_27_3377_none,7,19,27,55,106,0,40454,0,0,40454,0,40454,2862,2862,10000,1.0000,2326,0,0,2,0001,0
104,board_4x14_9_3407_none,4,14,9,19,47,1,20044,0,0,20044,0,20044,376,423,8888,0.8888,65CC,0,0,2,0001,0
105,board_4x8_6_3417_none,4,8,6,20,26,0,4815,0,0,4815,0,4815,156,156,10000,1.0000,4E92,0,0,2,0001,0
106,board_4x6_6_3425_none,4,6,6,9,18,0,2382,0,0,2382,0,2382,108,108,10000,1.0000,C551,0,0,2,0001,0
107,board_6x4_5_3433_none,6,4,5,12,19,0,1705,0,0,1705,0,1705,95,95,10000,1.0000,A65F,0,0,2,0001,0
108,board_7x5_6_3440_none,7,5,6,22,29,1,12243,0,0,12243,0,12243,145,174,8333,0.8333,7C6B,0,0,2,0001,0
109,board_15x18_68_3447_none,15,18,68,95,126,6,434695,0,0,434695,0,434695,7356,13736,5355,0.5355,E387,0,0,2,0001,1
110,board_19x14_40_3528_none,19,14,40,73,226,0,28392,0,0,28392,0,28392,9040,9040,10000,1.0000,9160,0,0,2,0001,0
111,board_18x5_23_3571_none,18,5,23,52,59,2,206401,0,0,206401,0,206401,1223,1541,7936,0.7936,2117,0,0,2,0001,1
112,board_16x4_12_3597_none,16,4,12,37,52,2,26992,0,0,26992,0,26992,520,624,8333,0.8333,5C2B,0,0,2,0001,0
113,board_14x5_10_3611_none,14,5,10,36,60,1,95363,0,0,95363,0,95363,540,600,9000,0.9000,8DB4,0,0,2,0001,0
114,board_11x8_13_3622_none,11,8,13,18,75,2,13747,0,0,13747,0,13747,825,975,8461,0.8461,563A,0,0,2,0001,0
115,board_5x19_24_3636_none,5,19,24,47,71,3,29143,0,0,29143,0,29143,1491,1704,8750,0.8750,4591,0,0,2,0001,0
116,board_4x16_9_3665_none,4,16,9,19,55,0,4542,0,0,4542,0,4542,495,495,10000,1.0000,1FC3,0,0,2,0001,0
117,board_7x6_11_3675_none,7,6,11,25,31,4,27373,0,0,27373,0,27373,217,341,6363,0.6363,B0D9,0,0,2,0001,0
118,board_14x6_12_3687_none,14,6,12,8,72,0,6141,0,0,6141,0,6141,864,864,10000,1.0000,F1E8,0,0,2,0001,0
119,board_19x18_81_3701_none,19,18,81,45,97,3,469800,0,0,469800,0,469800,7074,21141,3346,0.3346,E7BE,0,0,2,0001,1
120,board_19x19_55_3790_none,19,19,55,87,306,0,18603,0,0,18603,0,18603,16830,16830,10000,1.0000,34F5,0,0,2,0001,0
121,board_19x19_49_3848_none,19,19,49,105,312,1,48601,0,0,48601,0,48601,14976,15288,9795,0.9795,2DBD,0,0,2,0001,0
122,board_14x6_21_3900_none,14,6,21,47,63,2,32734,0,0,32734,0,32734,1197,1323,9047,0.9047,6C49,0,0,2,0001,0
123,board_9x4_5_3924_none,9,4,5,8,31,0,12205,0,0,12205,0,12205,155,155,10000,1.0000,FB9C,0,0,2,0001,0
124,board_5x10_12_3930_none,5,10,12,30,38,4,67791,0,0,67791,0,67791,304,456,6666,0.6666,F7C2,0,0,2,0001,0
125,board_4x18_14_3944_none,4,18,14,28,58,0,25858,0,0,25858,0,25858,812,812,10000,1.0000,CD10,0,0,2,0001,0
126,board_4x19_12_3961_none,4,19,12,22,64,0,8032,0,0,8032,0,8032,768,768,10000,1.0000,D1A8,0,0,2,0001,0
127,board_11x8_22_3974_none,11,8,22,37,66,1,30885,0,0,30885,0,30885,1386,1452,9545,0.9545,8D98,0,0,2,0001,0
128,board_16x4_8_3998_none,16,4,8,18,56,0,9476,0,0,9476,0,9476,448,448,10000,1.0000,8B2B,0,0,2,0001,0
129,board_17x4_10_4007_none,17,4,10,21,58,1,15343,0,0,15343,0,15343,522,580,9000,0.9000,93A5,0,0,2,0001,0
130,board_19x14_67_4019_none,19,14,67,146,199,1,226872,0,0,226872,0,226872,13134,13333,9850,0.9850,B210,0,0,2,0001,0
131,board_19x18_58_4099_none,19,18,58,129,284,0,50119,0,0,50119,0,50119,16472,16472,10000,1.0000,3513,0,0,2,0001,0
132,board_14x16_53_4164_none,14,16,53,114,161,2,586230,0,0,586230,0,586230,8191,9063,9037,0.9037,6DB4,0,0,2,0001,1
133,board_12x14_46_4226_none,12,14,46,66,88,3,427766,0,0,427766,0,427766,3682,5612,6560,0.6560,0D17,0,0,2,0001,1
134,board_10x10_24_4277_none,10,10,24,53,76,0,14738,0,0,14738,0,14738,1824,1824,10000,1.0000,1A89,0,0,2,0001,0
135,board_7x5_5_4304_none,7,5,5,15,30,1,6460,0,0,6460,0,6460,120,150,8000,0.8000,A5BA,0,0,2,0001,0
136,board_4x6_6_4311_none,4,6,6,12,18,0,2910,0,0,2910,0,2910,108,108,10000,1.0000,92DD,0,0,2,0001,0
137,board_6x18_15_4319_none,6,18,15,27,93,0,10987,0,0,10987,0,10987,1395,1395,10000,1.0000,AA70,0,0,2,0001,0
138,board_14x14_51_4335_none,14,14,51,72,113,4,319416,0,0,319416,0,319416,5183,7395,7008,0.7008,D922,0,0,2,0001,1
139,board_19x4_11_4390_none,19,4,11,21,65,0,7042,0,0,7042,0,7042,715,715,10000,1.0000,0B55,0,0,2,0001,0
140,board_19x5_23_4403_none,19,5,23,32,72,0,21471,0,0,21471,0,21471,1656,1656,10000,1.0000,01B7,0,0,2,0001,0
141,board_19x8_39_4427_none,19,8,39,83,113,2,134567,0,0,134567,0,134567,4181,4407,9487,0.9487,C291,0,0,2,0001,0
142,board_14x19_38_4473_none,14,19,38,74,228,0,28873,0,0,28873,0,28873,8664,8664,10000,1.0000,83D0,0,0,2,0001,0
143,board_10x19_46_4515_none,10,19,46,125,144,4,171468,0,0,171468,0,171468,6048,6624,9130,0.9130,AF8D,0,0,2,0001,0
144,board_9x18_41_4567_none,9,18,41,85,121,5,55002,0,0,55002,0,55002,4356,4961,8780,0.8780,7AF8,0,0,2,0001,0
145,board_6x12_15_4612_none,6,12,15,31,57,0,3627,0,0,3627,0,3627,855,855,10000,1.0000,406D,0,0,2,0001,0
146,board_4x8_5_4628_none,4,8,5,8,27,0,3976,0,0,3976,0,3976,135,135,10000,1.0000,6689,0,0,2,0001,0
147,board_4x4_3_4635_none,4,4,3,8,13,0,1483,0,0,1483,0,1483,39,39,10000,1.0000,CFFD,0,0,2,0001,0
148,board_8x12_16_4639_none,8,12,16,35,80,0,5287,0,0,5287,0,5287,1280,1280,10000,1.0000,40CB,0,0,2,0001,0
149,board_15x19_69_4657_none,15,19,69,145,216,4,301901,0,0,301901,0,301901,14040,14904,9420,0.9420,D59E,0,0,2,0001,0
150,board_17x18_78_4735_none,17,18,78,110,175,3,1251180,0,0,1251180,0,1251180,12966,17784,7290,0.7290,B7D1,0,0,2,0001,1
151,board_19x6_18_4835_none,19,6,18,43,96,0,10650,0,0,10650,0,10650,1728,1728,10000,1.0000,74FA,0,0,2,0001,0
152,board_17x5_22_4855_none,17,5,22,50,63,4,244538,0,0,244538,0,244538,1134,1386,8181,0.8181,B3C9,0,0,2,0001,0
153,board_9x18_27_4886_none,9,18,27,41,135,1,24751,0,0,24751,0,24751,3510,3645,9629,0.9629,6430,0,0,2,0001,0
154,board_4x14_9_4915_none,4,14,9,15,47,0,14733,0,0,14733,0,14733,423,423,10000,1.0000,6E78,0,0,2,0001,0
155,board_5x5_5_4925_none,5,5,5,12,20,1,5931,0,0,5931,0,5931,80,100,8000,0.8000,37FF,0,0,2,0001,0
156,board_10x6_13_4933_none,10,6,13,40,47,2,76828,0,0,76828,0,76828,517,611,8461,0.8461,4559,0,0,2,0001,0
157,board_14x12_23_4949_none,14,12,23,41,145,0,11013,0,0,11013,0,11013,3335,3335,10000,1.0000,8DF4,0,0,2,0001,0
158,board_16x16_44_4975_none,16,16,44,106,212,2,34615,0,0,34615,0,34615,8904,9328,9545,0.9545,CC75,0,0,2,0001,0
159,board_19x16_54_5024_none,19,16,54,107,250,2,98962,0,0,98962,0,98962,13000,13500,9629,0.9629,632F,0,0,2,0001,0
160,board_15x4_16_5084_none,15,4,16,35,44,5,47094,0,0,47094,0,47094,484,704,6875,0.6875,E578,0,0,2,0001,0
161,board_8x10_11_5105_none,8,10,11,25,69,0,5533,0,0,5533,0,5533,759,759,10000,1.0000,BFB3,0,0,2,0001,0
162,board_7x12_12_5117_none,7,12,12,12,72,2,7730,0,0,7730,0,7730,720,864,8333,0.8333,5564,0,0,2,0001,0
163,board_6x14_15_5132_none,6,14,15,39,69,3,25755,0,0,25755,0,25755,828,1035,8000,0.8000,EE4F,0,0,2,0001,0
164,board_4x19_15_5149_none,4,19,15,26,61,2,17692,0,0,17692,0,17692,793,915,8666,0.8666,98AB,0,0,2,0001,0
165,board_4x16_11_5168_none,4,16,11,20,53,0,5590,0,0,5590,0,5590,583,583,10000,1.0000,1DFE,0,0,2,0001,0
166,board_9x6_13_5182_none,9,6,13,8,41,1,5932,0,0,5932,0,5932,492,533,9230,0.9230,E8B1,0,0,2,0001,0
167,board_16x6_14_5197_none,16,6,14,30,82,0,9345,0,0,9345,0,9345,1148,1148,10000,1.0000,F869,0,0,2,0001,0
168,board_19x19_95_5213_none,19,19,95,106,153,3,542963,0,0,542963,0,542963,13737,25270,5436,0.5436,E048,0,0,2,0001,1
169,board_16x14_33_5327_none,16,14,33,62,191,0,17933,0,0,17933,0,17933,6303,6303,10000,1.0000,45B8,0,0,2,0001,0
170,board_9x4_9_5364_none,9,4,9,19,27,2,30329,0,0,30329,0,30329,189,243,7777,0.7777,D83C,0,0,2,0001,0
171,board_4x12_10_5374_none,4,12,10,28,38,1,29573,0,0,29573,0,29573,342,380,9000,0.9000,5617,0,0,2,0001,0
172,board_6x19_20_5387_none,6,19,20,45,94,0,13263,0,0,13263,0,13263,1880,1880,10000,1.0000,BF4A,0,0,2,0001,0
173,board_12x10_30_5410_none,12,10,30,65,90,1,354490,0,0,354490,0,354490,2610,2700,9666,0.9666,2DA8,0,0,2,0001,0
174,board_19x5_13_5448_none,19,5,13,23,82,0,33461,0,0,33461,0,33461,1066,1066,10000,1.0000,CF47,0,0,2,0001,0
175,board_19x10_41_5465_none,19,10,41,69,146,4,161888,0,0,161888,0,161888,5390,6109,8823,0.8823,18CA,0,0,2,0001,1
176,board_19x12_56_5510_none,19,12,56,90,172,0,49645,0,0,49645,0,49645,9632,9632,10000,1.0000,6F86,0,0,2,0001,0
177,board_19x14_70_5573_none,19,14,70,134,194,6,645547,0,0,645547,0,645547,12404,13720,9040,0.9040,9FE0,0,0,2,0001,1
178,board_12x18_32_5652_none,12,18,32,97,184,0,14493,0,0,14493,0,14493,5888,5888,10000,1.0000,D6A9,0,0,2,0001,0
179,board_7x8_14_5691_none,7,8,14,23,42,2,30100,0,0,30100,0,30100,504,588,8571,0.8571,A36B,0,0,2,0001,0
180,board_4x4_3_5706_none,4,4,3,8,13,0,2857,0,0,2857,0,2857,39,39,10000,1.0000,C09B,0,0,2,0001,0
181,board_4x10_11_5710_none,4,10,11,14,18,2,73326,0,0,73326,0,73326,140,319,4388,0.4388,66DF,0,0,2,0001,1
182,board_7x16_27_5722_none,7,16,27,55,85,6,35777,0,0,35777,0,35777,1785,2295,7777,0.7777,29CC,0,0,2,0001,0
183,board_9x19_29_5751_none,9,19,29,46,142,0,8901,0,0,8901,0,8901,4118,4118,10000,1.0000,0F28,0,0,2,0001,0
184,board_10x19_29_5782_none,10,19,29,68,161,0,27880,0,0,27880,0,27880,4669,4669,10000,1.0000,8CB7,0,0,2,0001,0
185,board_12x19_34_5818_none,12,19,34,80,194,0,12010,0,0,12010,0,12010,6596,6596,10000,1.0000,AFA7,0,0,2,0001,0
186,board_18x10_46_5854_none,18,10,46,107,134,1,143118,0,0,143118,0,143118,6030,6164,9782,0.9782,67C9,0,0,2,0001,0
187,board_19x4_11_5911_none,19,4,11,21,65,0,11220,0,0,11220,0,11220,715,715,10000,1.0000,215D,0,0,2,0001,0
188,board_15x14_51_5923_none,15,14,51,11,17,2,136006,0,0,136006,0,136006,549,8109,677,0.0677,FE36,0,0,2,0001,1
189,board_11x19_31_5977_none,11,19,31,73,178,0,15647,0,0,15647,0,15647,5518,5518,10000,1.0000,C12A,0,0,2,0001,0
190,board_6x16_23_6011_none,6,16,23,54,73,1,27440,0,0,27440,0,27440,1606,1679,9565,0.9565,DB14,0,0,2,0001,0
191,board_4x10_10_6039_none,4,10,10,17,30,2,13564,0,0,13564,0,13564,240,300,8000,0.8000,DCEF,0,0,2,0001,0
192,board_4x4_3_6051_none,4,4,3,6,13,0,1746,0,0,1746,0,1746,39,39,10000,1.0000,1656,0,0,2,0001,0
193,board_7x6_10_6055_none,7,6,10,23,32,1,40819,0,0,40819,0,40819,288,320,9000,0.9000,C0FA,0,0,2,0001,0
194,board_12x16_35_6069_none,12,16,35,99,157,1,334657,0,0,334657,0,334657,5338,5495,9714,0.9714,910E,0,0,2,0001,0
195,board_18x18_78_6108_none,18,18,78,162,246,2,290015,0,0,290015,0,290015,18696,19188,9743,0.9743,6D83,0,0,2,0001,0
196,board_19x10_41_6201_none,19,10,41,79,149,0,70069,0,0,70069,0,70069,6109,6109,10000,1.0000,623F,0,0,2,0001,0
197,board_18x4_10_6249_none,18,4,10,31,62,1,13598,0,0,13598,0,13598,558,620,9000,0.9000,2BD4,0,0,2,0001,0
